Move,Use_Percentage,Pokemon,Unique
Life Dew,0.5579,Togetic,0
Aeroblast,0.9695,Lugia,0
Seismic Toss,0.9981,Chansey,0
Soft Boiled,0.9972,Chansey,0
Soft Boiled,0.4093,Blissey,0
Minimize,0.6711,Chansey,0
Defense Curl,0.2714,Chansey,0
Roar,0.503,Suicune,0
Acid Armor,0.6659,Alcremie,0
Stored Power,0.6641,Alcremie,0
Stored Power,0.1367,Slowking,0
Stored Power,0.1315,Latias,0
Stored Power,0.1259,Swoobat,0
Stored Power,0.6363,Polteageist,0
Stored Power,0.4409,Dunsparce,0
Decorate,0.3235,Alcremie,0
Aromatherapy,0.0561,Alcremie,0
Aromatherapy,0.0353,Clefable,0
Aromatherapy,0.258,Blissey,0
Aromatherapy,0.0612,Eldegoss,0
Aromatherapy,0.1741,Aromatisse,0
Copycat,0.9407,Liepard,0
Copycat,0.7024,Riolu,0
Copycat,0.5088,Glaceon,0
Copycat,0.116,Espeon,0
Copycat,0.3349,Zoroark,0
Hyper Voice,0.3213,Hydreigon,0
Hyper Voice,0.7848,Primarina,0
Hyper Voice,0.1134,Manectric,0
Hyper Voice,0.9416,Drampa,0
Hyper Voice,0.9932,Sylveon,0
Hyper Voice,0.0284,Vaporeon,0
Hyper Voice,0.0291,Lopunny,0
Hyper Voice,0.135,Jolteon,0
Hyper Voice,0.4286,Exploud,0
Hyper Voice,0.6013,Wigglytuff,0
Hyper Voice,0.1359,Maractus,0
Hyper Voice,0.6541,Noctowl,0
Fire Blast,0.1177,Hydreigon,0
Fire Blast,0.374,Mewtwo,0
Fire Blast,0.5435,Slowking,0
Fire Blast,0.288,Moltres,0
Fire Blast,0.1571,Blacephalon,0
Fire Blast,0.0388,Galarian Slowbro,0
Fire Blast,0.2582,Wigglytuff,0
Head Smash,0.0457,Hydreigon,0
Head Smash,0.9002,Drednaw,0
Head Smash,0.9992,Tyrantrum,0
Head Smash,0.6726,Eiscue Ice Face,0
Head Smash,0.9999,Corsola,0
Lash Out,0.1027,Weavile,0
Lash Out,0.264,Tyranitar,0
Lash Out,0.3402,Gyarados,0
Lash Out,0.3743,Mandibuzz,0
Lash Out,0.1436,Darmanitan Standard Mode,0
Lash Out,0.0724,Bisharp,0
Lash Out,0.8371,Tauros,0
Lash Out,0.0867,Malamar,0
Lash Out,0.6109,Bouffalant,0
Fishious Rend,1,Dracovish,1
Fishious Rend,0.9998,Arctovish,1
Ice Fang,0.3062,Dracovish,0
Ice Fang,0.1031,Luxray,0
Ice Fang,0.0715,Hippowdon,0
Dragon Energy,1,Regidrago,1
Endeavor,0.1178,Hitmontop,0
Endeavor,0.5038,Sceptile,0
Endeavor,0.0739,Tangrowth,0
Endeavor,0.1847,Lycanroc Midday Form,0
Mach Punch,0.0544,Hitmontop,0
Mach Punch,0.5626,Conkeldurr,0
Dual Wingbeat,0.2093,Zekrom,0
Dual Wingbeat,0.1836,Talonflame,0
Dual Wingbeat,0.2399,Salamence,0
Dual Wingbeat,0.8562,Scizor,0
Dual Wingbeat,0.0461,Giratina Origin Forme,0
Dual Wingbeat,0.6137,Altaria,0
Dual Wingbeat,0.8754,Dragonite,0
Dual Wingbeat,0.787,Aerodactyl,0
Dual Wingbeat,0.1778,Giratina Altered Forme,0
Dual Wingbeat,0.0727,Flapple,0
Dual Wingbeat,0.1353,Sirfetch'd,0
Dual Wingbeat,0.6212,Ninjask,0
Dual Wingbeat,0.9793,Scyther,0
Bolt Strike,0.2028,Zekrom,1
Fusion Bolt,0.1985,Zekrom,1
Fusion Bolt,0.9208,Black Kyurem,1
Shadow Claw,0.0507,Zekrom,0
Shadow Claw,0.088,Salamence,0
Shadow Claw,0.0984,Kangaskhan,0
Shadow Claw,0.043,Black Kyurem,0
Shadow Claw,0.065,Dhelmise,0
Shadow Claw,0.0501,Runerigus,0
Guard Split,0.992,Shuckle,0
Guard Split,0.3903,Runerigus,0
Guard Split,0.1276,Cofagrigus,0
Power Split,0.9539,Shuckle,0
Infestation,0.1448,Shuckle,0
Thunderous Kick,0.6799,Galarian Zapdos,1
Steel Wing,0.3197,Galarian Zapdos,0
Steel Wing,0.1023,Giratina Altered Forme,0
Steel Wing,0.526,Unfezant,0
Steel Wing,0.075,Scyther,0
Blaze Kick,0.152,Galarian Zapdos,1
Struggle Bug,0.6799,Volcarona,0
Struggle Bug,0.0893,Accelgor,0
Struggle Bug,0.2129,Ribombee,0
Struggle Bug,0.0676,Golisopod,0
Struggle Bug,0.7549,Galvantula,0
Struggle Bug,0.2183,Orbeetle,0
Quiver Dance,0.3142,Volcarona,0
Quiver Dance,0.0513,Butterfree,0
String Shot,0.1167,Volcarona,0
String Shot,0.4442,Slurpuff,0
Bug Buzz,0.0842,Volcarona,0
Bug Buzz,0.1429,Butterfree,0
Bug Buzz,1,Vikavolt,0
Bug Buzz,0.1612,Accelgor,0
Bug Buzz,0.3728,Galvantula,0
Bug Buzz,0.6958,Orbeetle,0
Skill Swap,0.4848,Meowstic Male,0
Skill Swap,0.9499,Exeggutor,0
Skill Swap,0.5261,Mime Galarian Mr. Mime,0
Skill Swap,0.5828,Mr. Mime,0
Skill Swap,0.1056,Reuniclus,0
Skill Swap,0.9987,Mime Jr.,0
Belly Drum,0.489,Snorlax,0
Belly Drum,0.0665,Azumarill,0
Belly Drum,0.9981,Greedent,0
Belly Drum,0.9165,Eiscue Ice Face,0
Belly Drum,0.713,Poliwrath,0
Belly Drum,0.0939,Lickilicky,0
Self Destruct,0.4459,Snorlax,0
Self Destruct,0.1143,Mewtwo,0
Self Destruct,0.1475,Lickilicky,0
Double Edge,0.4295,Snorlax,0
Double Edge,0.1337,Kangaskhan,0
Double Edge,0.097,Obstagoon,0
Double Edge,0.2035,Leafeon,0
Curse,0.3764,Snorlax,0
Curse,0.844,Swampert,0
Curse,0.4319,Runerigus,0
Curse,0.1183,Hippowdon,0
Curse,0.0442,Cofagrigus,0
Curse,0.069,Galarian Corsola,0
Curse,0.0306,Lickilicky,0
Body Slam,0.0727,Snorlax,0
Body Slam,0.0615,Garchomp,0
Body Slam,0.9133,Tauros,0
Body Slam,0.585,Blissey,0
Body Slam,0.042,Bouffalant,0
Body Slam,0.2763,Miltank,0
Body Slam,0.0718,Bewear,0
Body Slam,0.2599,Lickilicky,0
Body Slam,0.0909,Dunsparce,0
Fiery Wrath,0.911,Galarian Moltres,1
Dragon Tail,0.0488,Milotic,0
Dragon Tail,0.2566,Duraludon,0
Psystrike,0.616,Mewtwo,1
Aura Sphere,0.0666,Mewtwo,0
Aura Sphere,0.7757,Lucario,0
Aura Sphere,0.1243,Kommo-o,0
Aura Sphere,0.1998,Blaziken,0
Aura Sphere,0.6661,Clawitzer,0
Aura Sphere,0.0391,Lopunny,0
Focus Blast,0.0619,Mewtwo,0
Focus Blast,0.2023,Sceptile,0
Focus Blast,0.1812,Blaziken,0
Focus Blast,0.1213,Zoroark,0
Focus Blast,0.1021,Virizion,0
Focus Blast,0.2082,Alolan Raichu,0
Focus Blast,0.2856,Alakazam,0
Focus Blast,0.5894,Reuniclus,0
Focus Blast,0.0303,Wigglytuff,0
Gear Grind,0.9992,Klinklang,1
Shift Gear,0.9954,Klinklang,1
Snipe Shot,0.9503,Inteleon,1
Focus Energy,0.6668,Inteleon,0
Soak,0.0475,Inteleon,0
Soak,0.6098,Grapploct,0
Soak,0.0585,Eiscue Ice Face,0
X Scissor,0.3914,Escavalier,0
X Scissor,0.0834,Kabutops,0
X Scissor,0.6986,Leafeon,0
X Scissor,0.1244,Crawdaunt,0
X Scissor,0.989,Crustle,0
X Scissor,0.4292,Scyther,0
X Scissor,0.1448,Scolipede,0
Megahorn,0.21,Escavalier,0
Megahorn,0.8483,Drednaw,0
Megahorn,0.0506,Virizion,0
Megahorn,0.9719,Heracross,0
Megahorn,0.1033,Falinks,0
Megahorn,0.067,Seaking,0
Megahorn,0.6862,Scolipede,0
Slack Off,0.1378,Slowking,0
Slack Off,0.7025,Hippowdon,0
Swagger,0.1219,Slowking,0
Swagger,0.4354,Morpeko Full Belly Mode,0
Dig,0.0664,Azumarill,0
Dig,0.6148,Kabutops,0
Dig,0.7302,Leafeon,0
Dig,0.075,Beartic,0
Dig,0.0264,Ninetales,0
Dig,0.6156,Ninjask,0
Freezing Glare,0.6624,Galarian Articuno,1
Volt Tackle,0.453,Pikachu,0
Aurora Veil,0.676,Alolan Ninetales,0
Aurora Veil,0.4599,Abomasnow,0
Aurora Veil,0.1275,Vanilluxe,0
Extrasensory,0.0899,Alolan Ninetales,0
Extrasensory,0.0249,Ninetales,0
Extrasensory,0.0995,Exploud,0
Shadow Bone,0.5844,Alolan Marowak,0
Bonemerang,0.5254,Alolan Marowak,0
Bonemerang,0.5901,Marowak,0
Shadow Force,0.8556,Giratina Origin Forme,0
Shadow Force,0.526,Giratina Altered Forme,0
Baneful Bunker,0.9887,Toxapex,1
Strange Steam,0.7242,Galarian Weezing,0
Crabhammer,0.885,Kingler,0
Crabhammer,0.5452,Crawdaunt,0
Instruct,0.9076,Oranguru,0
Acid Spray,0.0669,Nihilego,0
Acid Spray,0.2238,Accelgor,0
Acid Spray,0.9451,Qwilfish,0
Spiky Shield,0.594,Togedemaru,0
Spiky Shield,0.659,Maractus,0
Fling,0.5596,Togedemaru,0
Fling,0.69,Kangaskhan,0
Fling,0.0459,Sceptile,0
Fling,0.106,Salazzle,0
Zing Zap,0.3073,Togedemaru,0
Zing Zap,0.1567,Pincurchin,0
Glare,0.7672,Heliolisk,0
Glare,0.1141,Sandaconda,0
Glare,0.9288,Druddigon,0
Electrify,0.0665,Heliolisk,0
Electrify,0.5291,Boltund,0
Horn Leech,0.3233,Tapu Bulu,0
Facade,0.6947,Kangaskhan,0
Facade,0.071,Krookodile,0
Facade,0.9969,Greedent,0
Facade,0.2076,Obstagoon,0
Facade,0.0616,Conkeldurr,0
Facade,0.5186,Silvally,0
Facade,0.2899,Lopunny,0
Facade,0.0475,Heracross,0
Facade,0.1097,Stoutland,0
Facade,0.2292,Flareon,0
Power Trip,0.4398,Krookodile,0
Horn Drill,0.0917,Excadrill,0
Horn Drill,0.8516,Seaking,0
Water Pledge,0.6756,Primarina,0
Round,0.1101,Primarina,0
Round,0.086,Ninetales,0
Round,0.901,Charjabug,0
Round,0.3303,Ninjask,0
Solar Blade,0.685,Shiftry,0
Solar Blade,0.316,Cherrim,0
Solar Blade,0.5002,Leafeon,0
Drain Punch,0.1225,Toxicroak,0
Drain Punch,0.0553,Lucario,0
Drain Punch,0.119,Scrafty,0
Drain Punch,0.424,Conkeldurr,0
Drain Punch,0.8784,Grapploct,0
Drain Punch,0.0296,Slurpuff,0
Drain Punch,0.2169,Gallade,0
Drain Punch,0.107,Passimian,0
Drain Punch,0.9274,Bewear,0
Drain Punch,0.4643,Poliwrath,0
Drain Punch,0.2328,Golurk,0
Bolt Beak,0.9999,Dracozolt,0
Bolt Beak,0.9792,Arctozolt,0
Fire Fang,0.3985,Dracozolt,0
Fire Fang,0.2469,Lycanroc Midday Form,0
Grass Pledge,0.8123,Sceptile,0
Leer,0.705,Sceptile,0
Low Sweep,0.1214,Sceptile,0
Venoshock,0.3642,Pincurchin,0
Reversal,0.1336,Pincurchin,0
Reversal,0.2815,Blaziken,0
Reversal,0.0372,Scyther,0
Kings Shield,0.9824,Aegislash Shield Forme,1
Guard Swap,0.3236,Porygon-Z,0
Meteor Mash,0.1317,Lucario,0
Petal Blizzard,0.3545,Cherrim,0
Petal Blizzard,0.2153,Lilligant,0
Charm,0.3851,Froslass,0
Charm,0.116,Espeon,0
Charm,0.1549,Slurpuff,0
Charm,0.4813,Emolga,0
Charm,0.0558,Lopunny,0
Charm,0.9037,Eldegoss,0
Charm,0.0893,Stoutland,0
Charm,0.2335,Jolteon,0
Charm,0.1355,Dedenne,0
Destiny Bond,0.3627,Froslass,0
Destiny Bond,0.0767,Gengar,0
Destiny Bond,0.06,Runerigus,0
Destiny Bond,0.0824,Gourgeist Small Size,0
Destiny Bond,0.0877,Galarian Corsola,0
Frost Breath,0.304,Froslass,0
Strength Sap,0.7003,Jellicent,0
Strength Sap,0.4765,Shiinotic,0
Strength Sap,0.2717,Polteageist,0
Strength Sap,0.2884,Vileplume,0
Strength Sap,0.1362,Cursola,0
Strength Sap,0.9956,Galarian Corsola,0
Bone Rush,0.3741,Mandibuzz,0
Synthesis,0.6825,Lurantis,0
Synthesis,0.0686,Eldegoss,0
Night Slash,0.0607,Lurantis,0
Night Slash,0.9879,Unfezant,0
Night Slash,0.172,Drapion,0
Night Slash,0.0825,Scyther,0
Reflect Type,0.1318,Latias,0
Dragon Hammer,0.0788,Alolan Exeggutor,0
Stockpile,0.0649,Cradily,0
Stockpile,0.212,Hippowdon,0
Obstruct,0.4126,Obstagoon,0
Mind Blown,0.8119,Blacephalon,0
Forests Curse,0.9619,Trevenant,1
Magma Storm,0.2216,Heatran,0
Apple Acid,0.338,Appletun,0
Psycho Cut,0.1796,Bisharp,0
Psycho Cut,0.5845,Gallade,0
Psycho Cut,0.2939,Malamar,0
Amnesia,0.842,Registeel,0
Amnesia,0.1429,Palossand,0
Amnesia,0.4586,Dunsparce,0
Rock Blast,0.2524,Rhyperior,0
Rock Blast,0.8822,Garbodor,0
Rock Blast,0.8525,Cinccino,0
Rock Blast,0.996,Cloyster,0
Rock Polish,0.0717,Rhyperior,0
Stealth Rock,0.0449,Rhyperior,0
Stealth Rock,0.098,Galarian Corsola,0
Sand Tomb,0.1724,Stonjourner,0
Bite,0.4011,Leafeon,0
Bite,0.0914,Dunsparce,0
Baton Pass,0.9633,Swoobat,0
Baton Pass,0.4283,Espeon,0
Baton Pass,0.3384,Polteageist,0
Baton Pass,0.6277,Ninjask,0
Baton Pass,0.0646,Scolipede,0
Bulk Up,0.1256,Corviknight,0
Bulk Up,0.1607,Braviary,0
Bulk Up,0.8148,Bewear,0
First Impression,0.1885,Durant,0
First Impression,0.3713,Sirfetch'd,0
First Impression,0.5246,Golisopod,0
Lunar Dance,0.1177,Cresselia,0
Hammer Arm,0.0718,Conkeldurr,0
Hammer Arm,0.0622,Bewear,0
Hammer Arm,0.2792,Lickilicky,0
Discharge,0.4607,Boltund,0
Discharge,0.2251,Xurkitree,0
Discharge,0.0453,Alolan Raichu,0
Discharge,0.0786,Magneton,0
Discharge,0.1332,Jolteon,0
Discharge,0.0702,Dedenne,0
Zen Headbutt,0.1215,Terrakion,0
Zen Headbutt,0.1576,Cobalion,0
Zen Headbutt,0.0942,Copperajah,0
Zen Headbutt,0.2335,Gallade,0
Zen Headbutt,0.0371,Bouffalant,0
Zen Headbutt,0.1243,Falinks,0
Zen Headbutt,0.0896,Dunsparce,0
Freeze Shock,0.2372,Black Kyurem,0
Noble Roar,0.0321,Black Kyurem,0
Dynamic Punch,0.9015,Machamp,0
Dynamic Punch,0.7103,Golurk,0
Counter,0.0724,Goodra,0
Skitter Smack,0.0656,Goodra,0
Skitter Smack,0.0391,Charjabug,0
Skitter Smack,0.0924,Gourgeist Small Size,0
Skitter Smack,0.1013,Sandaconda,0
Skitter Smack,0.2443,Dusknoir,0
Skitter Smack,0.1267,Drapion,0
Skitter Smack,0.1184,Decidueye,0
Aqua Tail,0.058,Goodra,0
Aqua Tail,0.0601,Seaking,0
Aqua Tail,0.1103,Dunsparce,0
Explosion,0.9997,Silvally,0
Explosion,0.0764,Claydol,0
Water Shuriken,0.8073,Accelgor,0
Final Gambit,0.1918,Accelgor,0
Toxic Spikes,0.1845,Accelgor,0
Toxic Spikes,0.1357,Cofagrigus,0
Gunk Shot,0.9983,Garbodor,0
Gunk Shot,0.1787,Perrserker,0
Gunk Shot,0.041,Passimian,0
Gunk Shot,0.044,Druddigon,0
Baby Doll Eyes,0.1209,Luxray,0
Baby Doll Eyes,0.0338,Ninetales,0
Baby Doll Eyes,0.095,Lopunny,0
Memento,0.8841,Dugtrio,0
Sludge Wave,0.1193,Gengar,0
Sludge Wave,0.6516,Salazzle,0
Sludge Wave,0.1686,Toxtricity Low Key Form,0
Sludge Wave,0.0542,Tentacruel,0
Sludge Wave,0.1562,Dragalge,0
Clear Smog,0.0331,Gengar,0
Clear Smog,0.05,Golduck,0
Shore Up,0.9586,Palossand,1
Magic Room,0.1419,Espeon,0
Magic Room,0.0529,Ribombee,0
Absorb,0.0687,Crobat,0
Bullet Seed,0.8548,Cinccino,0
Tail Slap,0.7229,Cinccino,0
Clanging Scales,0.5249,Kommo-o,0
Clangorous Soul,0.4318,Kommo-o,0
Shell Smash,0.3836,Cloyster,0
Shell Smash,0.1956,Polteageist,0
Shell Smash,0.3155,Crustle,0
Scorching Sands,0.1988,Blaziken,0
Scorching Sands,0.1445,Turtonator,0
Scorching Sands,0.1154,Ninetales,0
Scorching Sands,0.2372,Claydol,0
Scorching Sands,0.0458,Flygon,0
Acrobatics,0.4515,Hawlucha,0
Acrobatics,0.074,Flapple,0
Acrobatics,0.0963,Thievul,0
Acrobatics,0.0411,Lopunny,0
Acrobatics,0.3225,Passimian,0
Acrobatics,0.3347,Ninjask,0
Flying Press,0.1742,Hawlucha,0
Octolock,0.9392,Grapploct,1
Topsy Turvy,0.3235,Grapploct,0
Topsy Turvy,0.2304,Malamar,0
Night Daze,0.2892,Zoroark,0
Water Pulse,0.8999,Clawitzer,0
Anchor Shot,0.5489,Dhelmise,0
Grav Apple,0.8834,Flapple,1
Dragon Rush,0.8385,Flapple,0
Dragon Rush,0.0867,Flygon,0
Beat Up,0.2979,Thievul,0
Beat Up,0.388,Salazzle,0
Howl,0.0856,Thievul,0
Howl,0.057,Lycanroc Dusk Form,0
Howl,0.3335,Stoutland,0
Pluck,0.175,Arctozolt,0
Shell Trap,0.6741,Turtonator,0
Poison Gas,0.0449,Salazzle,0
Disable,0.0234,Ninetales,0
Meteor Assault,0.1978,Sirfetch'd,0
Tickle,0.3173,Emolga,0
Electro Ball,0.0636,Emolga,0
Bug Bite,0.8239,Charjabug,0
Bug Bite,0.0968,Scolipede,0
Sticky Web,0.0696,Charjabug,0
Overdrive,0.9989,Toxtricity Low Key Form,1
Boomburst,0.1809,Toxtricity Low Key Form,0
Boomburst,0.0526,Noivern,0
Boomburst,0.967,Exploud,0
Wish,0.1523,Vaporeon,0
Healing Wish,0.2112,Lopunny,0
Circle Throw,0.0573,Lopunny,0
Trick Or Treat,0.4987,Gourgeist Small Size,0
Trick Or Treat,0.7489,Gourgeist Super Size,0
Simple Beam,0.1114,Golduck,0
Psych Up,0.0428,Golduck,0
Accelerock,0.8703,Lycanroc Dusk Form,0
Accelerock,0.1019,Lycanroc Midday Form,0
Shell Side Arm,0.8217,Galarian Slowbro,0
Head Charge,0.8972,Bouffalant,1
Cotton Guard,0.1144,Bouffalant,0
Cotton Guard,0.0691,Maractus,0
Teatime,0.0664,Polteageist,0
Aura Wheel,0.9995,Morpeko Full Belly Mode,1
Rapid Spin,0.0969,Eldegoss,0
Milk Drink,0.1839,Miltank,0
Metal Sound,0.3114,Magneton,0
Retaliate,0.0474,Stoutland,0
Super Fang,0.3159,Noivern,0
Super Fang,0.4267,Dedenne,0
Mud Slap,0.2284,Jolteon,0
Grassy Terrain,0.1419,Vileplume,0
No Retreat,0.9595,Falinks,1
Parabolic Charge,0.1936,Dedenne,0
Tearful Look,0.0594,Dedenne,0
Rock Wrecker,0.6701,Crustle,0
Cross Poison,0.2051,Drapion,0
Spirit Shackle,0.265,Decidueye,0
Petal Dance,0.1262,Maractus,0
Flail,0.3288,Ninjask,0
Lava Plume,0.0463,Flareon,0
Thief,0.0545,Scyther,0
Fury Cutter,0.0472,Scyther,0
Shadow Punch,0.2171,Golurk,0
Wrap,0.2304,Lickilicky,0
Thrash,0.1723,Lickilicky,0
Headbutt,0.3356,Dunsparce,0
Sleep Talk,0.099,Dunsparce,0
Dream Eater,0.0618,Noctowl,0
