Move,Use_Percentage,Pokemon,Unique
Low Kick,46.33%,Bisharp,0
Low Kick,6.96%,Beartic,0
Triple Axel,2.81%,Pheromosa,0
Triple Axel,64.75%,Weavile,0
Triple Axel,77.65%,Tsareena,0
Triple Axel,6.66%,Hitmontop,0
Triple Axel,94.76%,Sneasel,0
Triple Axel,86.96%,Cinccino,0
Triple Axel,49.24%,Alolan Sandslash,0
Morning Sun,23.39%,Arcanine,0
Behemoth Bash,99.97%,Zamazenta Crowned Shield,1
Sing,7.90%,Clefairy,0
Sing,32.42%,Chansey,0
Sing,76.26%,Azumarill,0
Life Dew,6.10%,Clefairy,0
Life Dew,4.50%,Milotic,0
Life Dew,58.57%,Primarina,0
Life Dew,58.64%,Blissey,0
Life Dew,55.79%,Togetic,0
Aeroblast,96.95%,Lugia,0
Seismic Toss,99.81%,Chansey,0
Soft Boiled,99.72%,Chansey,0
Soft Boiled,40.93%,Blissey,0
Minimize,67.11%,Chansey,0
Defense Curl,27.14%,Chansey,0
Roar,50.30%,Suicune,0
Acid Armor,66.59%,Alcremie,0
Stored Power,66.41%,Alcremie,0
Stored Power,13.67%,Slowking,0
Stored Power,13.15%,Latias,0
Stored Power,12.59%,Swoobat,0
Stored Power,63.63%,Polteageist,0
Stored Power,44.09%,Dunsparce,0
Decorate,32.35%,Alcremie,0
Aromatherapy,5.61%,Alcremie,0
Aromatherapy,3.53%,Clefable,0
Aromatherapy,25.80%,Blissey,0
Aromatherapy,6.12%,Eldegoss,0
Aromatherapy,17.41%,Aromatisse,0
Copycat,94.07%,Liepard,0
Copycat,70.24%,Riolu,0
Copycat,50.88%,Glaceon,0
Copycat,11.60%,Espeon,0
Copycat,33.49%,Zoroark,0
Hyper Voice,32.13%,Hydreigon,0
Hyper Voice,78.48%,Primarina,0
Hyper Voice,11.34%,Manectric,0
Hyper Voice,94.16%,Drampa,0
Hyper Voice,99.32%,Sylveon,0
Hyper Voice,2.84%,Vaporeon,0
Hyper Voice,2.91%,Lopunny,0
Hyper Voice,13.50%,Jolteon,0
Hyper Voice,42.86%,Exploud,0
Hyper Voice,60.13%,Wigglytuff,0
Hyper Voice,13.59%,Maractus,0
Hyper Voice,65.41%,Noctowl,0
Fire Blast,11.77%,Hydreigon,0
Fire Blast,37.40%,Mewtwo,0
Fire Blast,54.35%,Slowking,0
Fire Blast,28.80%,Moltres,0
Fire Blast,15.71%,Blacephalon,0
Fire Blast,3.88%,Galarian Slowbro,0
Fire Blast,25.82%,Wigglytuff,0
Head Smash,4.57%,Hydreigon,0
Head Smash,90.02%,Drednaw,0
Head Smash,99.92%,Tyrantrum,0
Head Smash,67.26%,Eiscue Ice Face,0
Head Smash,99.99%,Corsola,0
Lash Out,10.27%,Weavile,0
Lash Out,26.40%,Tyranitar,0
Lash Out,34.02%,Gyarados,0
Lash Out,37.43%,Mandibuzz,0
Lash Out,14.36%,Darmanitan Standard Mode,0
Lash Out,7.24%,Bisharp,0
Lash Out,83.71%,Tauros,0
Lash Out,8.67%,Malamar,0
Lash Out,61.09%,Bouffalant,0
Fishious Rend,100.00%,Dracovish,1
Fishious Rend,99.98%,Arctovish,1
Ice Fang,30.62%,Dracovish,0
Ice Fang,10.31%,Luxray,0
Ice Fang,7.15%,Hippowdon,0
Dragon Energy,100.00%,Regidrago,1
Endeavor,11.78%,Hitmontop,0
Endeavor,50.38%,Sceptile,0
Endeavor,7.39%,Tangrowth,0
Endeavor,18.47%,Lycanroc Midday Form,0
Mach Punch,5.44%,Hitmontop,0
Mach Punch,56.26%,Conkeldurr,0
Dual Wingbeat,20.93%,Zekrom,0
Dual Wingbeat,18.36%,Talonflame,0
Dual Wingbeat,23.99%,Salamence,0
Dual Wingbeat,85.62%,Scizor,0
Dual Wingbeat,4.61%,Giratina Origin Forme,0
Dual Wingbeat,61.37%,Altaria,0
Dual Wingbeat,87.54%,Dragonite,0
Dual Wingbeat,78.70%,Aerodactyl,0
Dual Wingbeat,17.78%,Giratina Altered Forme,0
Dual Wingbeat,7.27%,Flapple,0
Dual Wingbeat,13.53%,Sirfetch'd,0
Dual Wingbeat,62.12%,Ninjask,0
Dual Wingbeat,97.93%,Scyther,0
Bolt Strike,20.28%,Zekrom,1
Fusion Bolt,19.85%,Zekrom,1
Fusion Bolt,92.08%,Black Kyurem,1
Shadow Claw,5.07%,Zekrom,0
Shadow Claw,8.80%,Salamence,0
Shadow Claw,9.84%,Kangaskhan,0
Shadow Claw,4.30%,Black Kyurem,0
Shadow Claw,6.50%,Dhelmise,0
Shadow Claw,5.01%,Runerigus,0
Guard Split,99.20%,Shuckle,0
Guard Split,39.03%,Runerigus,0
Guard Split,12.76%,Cofagrigus,0
Power Split,95.39%,Shuckle,0
Infestation,14.48%,Shuckle,0
Thunderous Kick,67.99%,Galarian Zapdos,1
Steel Wing,31.97%,Galarian Zapdos,0
Steel Wing,10.23%,Giratina Altered Forme,0
Steel Wing,52.60%,Unfezant,0
Steel Wing,7.50%,Scyther,0
Blaze Kick,15.20%,Galarian Zapdos,1
Struggle Bug,67.99%,Volcarona,0
Struggle Bug,8.93%,Accelgor,0
Struggle Bug,21.29%,Ribombee,0
Struggle Bug,6.76%,Golisopod,0
Struggle Bug,75.49%,Galvantula,0
Struggle Bug,21.83%,Orbeetle,0
Quiver Dance,31.42%,Volcarona,0
Quiver Dance,5.13%,Butterfree,0
String Shot,11.67%,Volcarona,0
String Shot,44.42%,Slurpuff,0
Bug Buzz,8.42%,Volcarona,0
Bug Buzz,14.29%,Butterfree,0
Bug Buzz,100.00%,Vikavolt,0
Bug Buzz,16.12%,Accelgor,0
Bug Buzz,37.28%,Galvantula,0
Bug Buzz,69.58%,Orbeetle,0
Skill Swap,48.48%,Meowstic Male,0
Skill Swap,94.99%,Exeggutor,0
Skill Swap,52.61%,Mime Galarian Mr. Mime,0
Skill Swap,58.28%,Mr. Mime,0
Skill Swap,10.56%,Reuniclus,0
Skill Swap,99.87%,Mime Jr.,0
Belly Drum,48.90%,Snorlax,0
Belly Drum,6.65%,Azumarill,0
Belly Drum,99.81%,Greedent,0
Belly Drum,91.65%,Eiscue Ice Face,0
Belly Drum,71.30%,Poliwrath,0
Belly Drum,9.39%,Lickilicky,0
Self Destruct,44.59%,Snorlax,0
Self Destruct,11.43%,Mewtwo,0
Self Destruct,14.75%,Lickilicky,0
Double Edge,42.95%,Snorlax,0
Double Edge,13.37%,Kangaskhan,0
Double Edge,9.70%,Obstagoon,0
Double Edge,20.35%,Leafeon,0
Curse,37.64%,Snorlax,0
Curse,84.40%,Swampert,0
Curse,43.19%,Runerigus,0
Curse,11.83%,Hippowdon,0
Curse,4.42%,Cofagrigus,0
Curse,6.90%,Galarian Corsola,0
Curse,3.06%,Lickilicky,0
Body Slam,7.27%,Snorlax,0
Body Slam,6.15%,Garchomp,0
Body Slam,91.33%,Tauros,0
Body Slam,58.50%,Blissey,0
Body Slam,4.20%,Bouffalant,0
Body Slam,27.63%,Miltank,0
Body Slam,7.18%,Bewear,0
Body Slam,25.99%,Lickilicky,0
Body Slam,9.09%,Dunsparce,0
Fiery Wrath,91.10%,Galarian Moltres,1
Dragon Tail,4.88%,Milotic,0
Dragon Tail,25.66%,Duraludon,0
Psystrike,61.60%,Mewtwo,1
Aura Sphere,6.66%,Mewtwo,0
Aura Sphere,77.57%,Lucario,0
Aura Sphere,12.43%,Kommo-o,0
Aura Sphere,19.98%,Blaziken,0
Aura Sphere,66.61%,Clawitzer,0
Aura Sphere,3.91%,Lopunny,0
Focus Blast,6.19%,Mewtwo,0
Focus Blast,20.23%,Sceptile,0
Focus Blast,18.12%,Blaziken,0
Focus Blast,12.13%,Zoroark,0
Focus Blast,10.21%,Virizion,0
Focus Blast,20.82%,Alolan Raichu,0
Focus Blast,28.56%,Alakazam,0
Focus Blast,58.94%,Reuniclus,0
Focus Blast,3.03%,Wigglytuff,0
Gear Grind,99.92%,Klinklang,1
Shift Gear,99.54%,Klinklang,1
Snipe Shot,95.03%,Inteleon,1
Focus Energy,66.68%,Inteleon,0
Soak,4.75%,Inteleon,0
Soak,60.98%,Grapploct,0
Soak,5.85%,Eiscue Ice Face,0
X Scissor,39.14%,Escavalier,0
X Scissor,8.34%,Kabutops,0
X Scissor,69.86%,Leafeon,0
X Scissor,12.44%,Crawdaunt,0
X Scissor,98.90%,Crustle,0
X Scissor,42.92%,Scyther,0
X Scissor,14.48%,Scolipede,0
Megahorn,21.00%,Escavalier,0
Megahorn,84.83%,Drednaw,0
Megahorn,5.06%,Virizion,0
Megahorn,97.19%,Heracross,0
Megahorn,10.33%,Falinks,0
Megahorn,6.70%,Seaking,0
Megahorn,68.62%,Scolipede,0
Slack Off,13.78%,Slowking,0
Slack Off,70.25%,Hippowdon,0
Swagger,12.19%,Slowking,0
Swagger,43.54%,Morpeko Full Belly Mode,0
Dig,6.64%,Azumarill,0
Dig,61.48%,Kabutops,0
Dig,73.02%,Leafeon,0
Dig,7.50%,Beartic,0
Dig,2.64%,Ninetales,0
Dig,61.56%,Ninjask,0
Freezing Glare,66.24%,Galarian Articuno,1
Volt Tackle,45.30%,Pikachu,0
Aurora Veil,67.60%,Alolan Ninetales,0
Aurora Veil,45.99%,Abomasnow,0
Aurora Veil,12.75%,Vanilluxe,0
Extrasensory,8.99%,Alolan Ninetales,0
Extrasensory,2.49%,Ninetales,0
Extrasensory,9.95%,Exploud,0
Shadow Bone,58.44%,Alolan Marowak,0
Bonemerang,52.54%,Alolan Marowak,0
Bonemerang,59.01%,Marowak,0
Shadow Force,85.56%,Giratina Origin Forme,0
Shadow Force,52.60%,Giratina Altered Forme,0
Baneful Bunker,98.87%,Toxapex,1
Strange Steam,72.42%,Galarian Weezing,0
Crabhammer,88.50%,Kingler,0
Crabhammer,54.52%,Crawdaunt,0
Instruct,90.76%,Oranguru,0
Acid Spray,6.69%,Nihilego,0
Acid Spray,22.38%,Accelgor,0
Acid Spray,94.51%,Qwilfish,0
Spiky Shield,59.40%,Togedemaru,0
Spiky Shield,65.90%,Maractus,0
Fling,55.96%,Togedemaru,0
Fling,69.00%,Kangaskhan,0
Fling,4.59%,Sceptile,0
Fling,10.60%,Salazzle,0
Zing Zap,30.73%,Togedemaru,0
Zing Zap,15.67%,Pincurchin,0
Glare,76.72%,Heliolisk,0
Glare,11.41%,Sandaconda,0
Glare,92.88%,Druddigon,0
Electrify,6.65%,Heliolisk,0
Electrify,52.91%,Boltund,0
Horn Leech,32.33%,Tapu Bulu,0
Facade,69.47%,Kangaskhan,0
Facade,7.10%,Krookodile,0
Facade,99.69%,Greedent,0
Facade,20.76%,Obstagoon,0
Facade,6.16%,Conkeldurr,0
Facade,51.86%,Silvally,0
Facade,28.99%,Lopunny,0
Facade,4.75%,Heracross,0
Facade,10.97%,Stoutland,0
Facade,22.92%,Flareon,0
Power Trip,43.98%,Krookodile,0
Horn Drill,9.17%,Excadrill,0
Horn Drill,85.16%,Seaking,0
Water Pledge,67.56%,Primarina,0
Round,11.01%,Primarina,0
Round,8.60%,Ninetales,0
Round,90.10%,Charjabug,0
Round,33.03%,Ninjask,0
Solar Blade,68.50%,Shiftry,0
Solar Blade,31.60%,Cherrim,0
Solar Blade,50.02%,Leafeon,0
Drain Punch,12.25%,Toxicroak,0
Drain Punch,5.53%,Lucario,0
Drain Punch,11.90%,Scrafty,0
Drain Punch,42.40%,Conkeldurr,0
Drain Punch,87.84%,Grapploct,0
Drain Punch,2.96%,Slurpuff,0
Drain Punch,21.69%,Gallade,0
Drain Punch,10.70%,Passimian,0
Drain Punch,92.74%,Bewear,0
Drain Punch,46.43%,Poliwrath,0
Drain Punch,23.28%,Golurk,0
Bolt Beak,99.99%,Dracozolt,0
Bolt Beak,97.92%,Arctozolt,0
Fire Fang,39.85%,Dracozolt,0
Fire Fang,24.69%,Lycanroc Midday Form,0
Grass Pledge,81.23%,Sceptile,0
Leer,70.50%,Sceptile,0
Low Sweep,12.14%,Sceptile,0
Venoshock,36.42%,Pincurchin,0
Reversal,13.36%,Pincurchin,0
Reversal,28.15%,Blaziken,0
Reversal,3.72%,Scyther,0
Kings Shield,98.24%,Aegislash Shield Forme,1
Guard Swap,32.36%,Porygon-Z,0
Meteor Mash,13.17%,Lucario,0
Petal Blizzard,35.45%,Cherrim,0
Petal Blizzard,21.53%,Lilligant,0
Charm,38.51%,Froslass,0
Charm,11.60%,Espeon,0
Charm,15.49%,Slurpuff,0
Charm,48.13%,Emolga,0
Charm,5.58%,Lopunny,0
Charm,90.37%,Eldegoss,0
Charm,8.93%,Stoutland,0
Charm,23.35%,Jolteon,0
Charm,13.55%,Dedenne,0
Destiny Bond,36.27%,Froslass,0
Destiny Bond,7.67%,Gengar,0
Destiny Bond,6.00%,Runerigus,0
Destiny Bond,8.24%,Gourgeist Small Size,0
Destiny Bond,8.77%,Galarian Corsola,0
Frost Breath,30.40%,Froslass,0
Strength Sap,70.03%,Jellicent,0
Strength Sap,47.65%,Shiinotic,0
Strength Sap,27.17%,Polteageist,0
Strength Sap,28.84%,Vileplume,0
Strength Sap,13.62%,Cursola,0
Strength Sap,99.56%,Galarian Corsola,0
Bone Rush,37.41%,Mandibuzz,0
Synthesis,68.25%,Lurantis,0
Synthesis,6.86%,Eldegoss,0
Night Slash,6.07%,Lurantis,0
Night Slash,98.79%,Unfezant,0
Night Slash,17.20%,Drapion,0
Night Slash,8.25%,Scyther,0
Reflect Type,13.18%,Latias,0
Dragon Hammer,7.88%,Alolan Exeggutor,0
Stockpile,6.49%,Cradily,0
Stockpile,21.20%,Hippowdon,0
Obstruct,41.26%,Obstagoon,0
Mind Blown,81.19%,Blacephalon,0
Forests Curse,96.19%,Trevenant,1
Magma Storm,22.16%,Heatran,0
Apple Acid,33.80%,Appletun,0
Psycho Cut,17.96%,Bisharp,0
Psycho Cut,58.45%,Gallade,0
Psycho Cut,29.39%,Malamar,0
Amnesia,84.20%,Registeel,0
Amnesia,14.29%,Palossand,0
Amnesia,45.86%,Dunsparce,0
Rock Blast,25.24%,Rhyperior,0
Rock Blast,88.22%,Garbodor,0
Rock Blast,85.25%,Cinccino,0
Rock Blast,99.60%,Cloyster,0
Rock Polish,7.17%,Rhyperior,0
Stealth Rock,4.49%,Rhyperior,0
Stealth Rock,9.80%,Galarian Corsola,0
Sand Tomb,17.24%,Stonjourner,0
Bite,40.11%,Leafeon,0
Bite,9.14%,Dunsparce,0
Baton Pass,96.33%,Swoobat,0
Baton Pass,42.83%,Espeon,0
Baton Pass,33.84%,Polteageist,0
Baton Pass,62.77%,Ninjask,0
Baton Pass,6.46%,Scolipede,0
Bulk Up,12.56%,Corviknight,0
Bulk Up,16.07%,Braviary,0
Bulk Up,81.48%,Bewear,0
First Impression,18.85%,Durant,0
First Impression,37.13%,Sirfetch'd,0
First Impression,52.46%,Golisopod,0
Lunar Dance,11.77%,Cresselia,0
Hammer Arm,7.18%,Conkeldurr,0
Hammer Arm,6.22%,Bewear,0
Hammer Arm,27.92%,Lickilicky,0
Discharge,46.07%,Boltund,0
Discharge,22.51%,Xurkitree,0
Discharge,4.53%,Alolan Raichu,0
Discharge,7.86%,Magneton,0
Discharge,13.32%,Jolteon,0
Discharge,7.02%,Dedenne,0
Zen Headbutt,12.15%,Terrakion,0
Zen Headbutt,15.76%,Cobalion,0
Zen Headbutt,9.42%,Copperajah,0
Zen Headbutt,23.35%,Gallade,0
Zen Headbutt,3.71%,Bouffalant,0
Zen Headbutt,12.43%,Falinks,0
Zen Headbutt,8.96%,Dunsparce,0
Freeze Shock,23.72%,Black Kyurem,0
Noble Roar,3.21%,Black Kyurem,0
Dynamic Punch,90.15%,Machamp,0
Dynamic Punch,71.03%,Golurk,0
Counter,7.24%,Goodra,0
Skitter Smack,6.56%,Goodra,0
Skitter Smack,3.91%,Charjabug,0
Skitter Smack,9.24%,Gourgeist Small Size,0
Skitter Smack,10.13%,Sandaconda,0
Skitter Smack,24.43%,Dusknoir,0
Skitter Smack,12.67%,Drapion,0
Skitter Smack,11.84%,Decidueye,0
Aqua Tail,5.80%,Goodra,0
Aqua Tail,6.01%,Seaking,0
Aqua Tail,11.03%,Dunsparce,0
Explosion,99.97%,Silvally,0
Explosion,7.64%,Claydol,0
Water Shuriken,80.73%,Accelgor,0
Final Gambit,19.18%,Accelgor,0
Toxic Spikes,18.45%,Accelgor,0
Toxic Spikes,13.57%,Cofagrigus,0
Gunk Shot,99.83%,Garbodor,0
Gunk Shot,17.87%,Perrserker,0
Gunk Shot,4.10%,Passimian,0
Gunk Shot,4.40%,Druddigon,0
Baby Doll Eyes,12.09%,Luxray,0
Baby Doll Eyes,3.38%,Ninetales,0
Baby Doll Eyes,9.50%,Lopunny,0
Memento,88.41%,Dugtrio,0
Sludge Wave,11.93%,Gengar,0
Sludge Wave,65.16%,Salazzle,0
Sludge Wave,16.86%,Toxtricity Low Key Form,0
Sludge Wave,5.42%,Tentacruel,0
Sludge Wave,15.62%,Dragalge,0
Clear Smog,3.31%,Gengar,0
Clear Smog,5.00%,Golduck,0
Shore Up,95.86%,Palossand,1
Magic Room,14.19%,Espeon,0
Magic Room,5.29%,Ribombee,0
Absorb,6.87%,Crobat,0
Bullet Seed,85.48%,Cinccino,0
Tail Slap,72.29%,Cinccino,0
Clanging Scales,52.49%,Kommo-o,0
Clangorous Soul,43.18%,Kommo-o,0
Shell Smash,38.36%,Cloyster,0
Shell Smash,19.56%,Polteageist,0
Shell Smash,31.55%,Crustle,0
Scorching Sands,19.88%,Blaziken,0
Scorching Sands,14.45%,Turtonator,0
Scorching Sands,11.54%,Ninetales,0
Scorching Sands,23.72%,Claydol,0
Scorching Sands,4.58%,Flygon,0
Acrobatics,45.15%,Hawlucha,0
Acrobatics,7.40%,Flapple,0
Acrobatics,9.63%,Thievul,0
Acrobatics,4.11%,Lopunny,0
Acrobatics,32.25%,Passimian,0
Acrobatics,33.47%,Ninjask,0
Flying Press,17.42%,Hawlucha,0
Octolock,93.92%,Grapploct,1
Topsy Turvy,32.35%,Grapploct,0
Topsy Turvy,23.04%,Malamar,0
Night Daze,28.92%,Zoroark,0
Water Pulse,89.99%,Clawitzer,0
Anchor Shot,54.89%,Dhelmise,0
Grav Apple,88.34%,Flapple,1
Dragon Rush,83.85%,Flapple,0
Dragon Rush,8.67%,Flygon,0
Beat Up,29.79%,Thievul,0
Beat Up,38.80%,Salazzle,0
Howl,8.56%,Thievul,0
Howl,5.70%,Lycanroc Dusk Form,0
Howl,33.35%,Stoutland,0
Pluck,17.50%,Arctozolt,0
Shell Trap,67.41%,Turtonator,0
Poison Gas,4.49%,Salazzle,0
Disable,2.34%,Ninetales,0
Meteor Assault,19.78%,Sirfetch'd,0
Tickle,31.73%,Emolga,0
Electro Ball,6.36%,Emolga,0
Bug Bite,82.39%,Charjabug,0
Bug Bite,9.68%,Scolipede,0
Sticky Web,6.96%,Charjabug,0
Overdrive,99.89%,Toxtricity Low Key Form,1
Boomburst,18.09%,Toxtricity Low Key Form,0
Boomburst,5.26%,Noivern,0
Boomburst,96.70%,Exploud,0
Wish,15.23%,Vaporeon,0
Healing Wish,21.12%,Lopunny,0
Circle Throw,5.73%,Lopunny,0
Trick Or Treat,49.87%,Gourgeist Small Size,0
Trick Or Treat,74.89%,Gourgeist Super Size,0
Simple Beam,11.14%,Golduck,0
Psych Up,4.28%,Golduck,0
Accelerock,87.03%,Lycanroc Dusk Form,0
Accelerock,10.19%,Lycanroc Midday Form,0
Shell Side Arm,82.17%,Galarian Slowbro,0
Head Charge,89.72%,Bouffalant,1
Cotton Guard,11.44%,Bouffalant,0
Cotton Guard,6.91%,Maractus,0
Teatime,6.64%,Polteageist,0
Aura Wheel,99.95%,Morpeko Full Belly Mode,1
Rapid Spin,9.69%,Eldegoss,0
Milk Drink,18.39%,Miltank,0
Metal Sound,31.14%,Magneton,0
Retaliate,4.74%,Stoutland,0
Super Fang,31.59%,Noivern,0
Super Fang,42.67%,Dedenne,0
Mud Slap,22.84%,Jolteon,0
Grassy Terrain,14.19%,Vileplume,0
No Retreat,95.95%,Falinks,1
Parabolic Charge,19.36%,Dedenne,0
Tearful Look,5.94%,Dedenne,0
Rock Wrecker,67.01%,Crustle,0
Cross Poison,20.51%,Drapion,0
Spirit Shackle,26.50%,Decidueye,0
Petal Dance,12.62%,Maractus,0
Flail,32.88%,Ninjask,0
Lava Plume,4.63%,Flareon,0
Thief,5.45%,Scyther,0
Fury Cutter,4.72%,Scyther,0
Shadow Punch,21.71%,Golurk,0
Wrap,23.04%,Lickilicky,0
Thrash,17.23%,Lickilicky,0
Headbutt,33.56%,Dunsparce,0
Sleep Talk,9.90%,Dunsparce,0
Dream Eater,6.18%,Noctowl,0
